AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,P101,P102,P103,P103A,P110,P110A1,P111A,P1121,P1144,P301A,P530A,P1$01,P1$02,P1$03,P1$04,P1$05,P1$06,P1$07,P1$08,P1$09,P1$10,P1$11,P1$12,P1$13,P1$14,P1$15,P1$16,P1$17,P1$18,P1$19,P1$20,P1$21,P7,confi
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,8,30,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,4,137,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,4,1091,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,4,30,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,8,137,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,8,1091,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,8,30,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,8,137,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,8,1091,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009221,205,11,220910,7,2,1,1,3,4,1,1,1,1,1,8,30,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,15.873015873015872
2020,01,009236,045,11,220901,7,2,1,1,3,4,1,1,1,1,1,8,1469,2,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,34.92063492063492
2020,01,009236,045,11,220901,7,2,1,1,3,4,1,1,1,1,1,8,1833,2,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,34.92063492063492
2020,01,009236,045,11,220901,7,2,1,1,3,4,1,1,1,1,1,8,30,2,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,34.92063492063492
2020,01,009236,045,11,220901,7,2,1,1,3,4,1,1,1,1,1,10,1469,2,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,34.92063492063492
2020,01,009236,045,11,220901,7,2,1,1,3,4,1,1,1,1,1,10,1833,2,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,34.92063492063492
2020,01,009236,045,11,220901,7,2,1,1,3,4,1,1,1,1,1,10,30,2,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,34.92063492063492
2020,01,009236,045,11,220901,7,2,1,1,3,4,1,1,1,1,1,6,1469,2,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,34.92063492063492
2020,01,009236,045,11,220901,7,2,1,1,3,4,1,1,1,1,1,6,1833,2,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,34.92063492063492
2020,01,009236,045,11,220901,7,2,1,1,3,4,1,1,1,1,1,6,30,2,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,34.92063492063492
2020,01,009236,101,11,220901,7,2,1,1,5,1,1,1,1,1,0,4,66,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,5,12.698412698412698
2020,01,009236,101,11,220901,7,2,1,1,5,1,1,1,1,1,0,5,66,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,5,12.698412698412698
2020,01,009236,120,11,220901,7,2,1,4,5,3,1,1,1,1,1,6,875,2,2,3,3,3,3,3,2,2,3,3,1,1,3,3,4,3,2,2,3,3,3,52.38095238095239
2020,01,009236,120,11,220901,7,2,1,4,5,3,1,1,1,1,1,6,875,2,2,3,3,3,3,3,2,2,3,3,1,1,3,3,4,3,2,2,3,3,3,52.38095238095239
2020,01,009236,120,11,220901,7,2,1,4,5,3,1,1,1,1,1,6,875,2,2,3,3,3,3,3,2,2,3,3,1,1,3,3,4,3,2,2,3,3,3,52.38095238095239
2020,01,009236,120,11,220901,7,2,1,4,5,3,1,1,1,1,1,8,875,2,2,3,3,3,3,3,2,2,3,3,1,1,3,3,4,3,2,2,3,3,3,52.38095238095239
2020,01,009236,120,11,220901,7,2,1,4,5,3,1,1,1,1,1,8,875,2,2,3,3,3,3,3,2,2,3,3,1,1,3,3,4,3,2,2,3,3,3,52.38095238095239
2020,01,009236,137,11,220901,7,2,1,1,5,4,1,1,1,1,1,8,118,2,2,3,1,1,2,4,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,25.396825396825395
2020,01,009236,137,11,220901,7,2,1,1,5,4,1,1,1,1,1,3,118,2,2,3,1,1,2,4,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,25.396825396825395
2020,01,009236,137,11,220901,7,2,1,1,5,4,1,1,1,1,1,1,118,2,2,3,1,1,2,4,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,25.396825396825395
2020,01,009236,137,11,220901,7,2,1,1,5,4,1,1,1,1,1,6,118,2,2,3,1,1,2,4,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,25.396825396825395
2020,01,009242,061,11,220901,7,2,1,4,5,4,1,1,1,1,1,10,5000,2,2,4,1,1,2,2,2,2,3,2,1,2,2,2,4,3,2,2,2,2,3,38.095238095238095
2020,01,009242,061,11,220901,7,2,1,4,5,4,1,1,1,1,1,10,5000,2,2,4,1,1,2,2,2,2,3,2,1,2,2,2,4,3,2,2,2,2,3,38.095238095238095
2020,01,009242,061,11,220901,7,2,1,4,5,4,1,1,1,1,1,5,5000,2,2,4,1,1,2,2,2,2,3,2,1,2,2,2,4,3,2,2,2,2,3,38.095238095238095
2020,01,009242,061,11,220901,7,2,1,4,5,4,1,1,1,1,1,8,5000,2,2,4,1,1,2,2,2,2,3,2,1,2,2,2,4,3,2,2,2,2,3,38.095238095238095
2020,01,009242,061,11,220901,7,2,1,4,5,4,1,1,1,1,1,8,5000,2,2,4,1,1,2,2,2,2,3,2,1,2,2,2,4,3,2,2,2,2,3,38.095238095238095
2020,01,009242,075,11,220901,7,2,1,1,5,1,1,1,1,1,1,6,2410,1,1,4,3,3,1,2,1,3,3,3,1,1,2,2,4,1,3,1,3,1,2,36.507936507936506
2020,01,009242,075,11,220901,7,2,1,1,5,1,1,1,1,1,1,10,2410,1,1,4,3,3,1,2,1,3,3,3,1,1,2,2,4,1,3,1,3,1,2,36.507936507936506
2020,01,009242,075,11,220901,7,2,1,1,5,1,1,1,1,1,1,6,2410,1,1,4,3,3,1,2,1,3,3,3,1,1,2,2,4,1,3,1,3,1,2,36.507936507936506
2020,01,009242,075,11,220901,7,2,1,1,5,1,1,1,1,1,1,5,2410,1,1,4,3,3,1,2,1,3,3,3,1,1,2,2,4,1,3,1,3,1,2,36.507936507936506
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,5,167,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,5,344,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,5,600,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,6,167,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,6,344,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,6,600,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,10,167,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,10,344,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,10,600,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,7,167,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,7,344,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,7,600,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,3,167,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,3,344,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,118,11,220901,7,2,3,3,5,1,1,1,1,1,1,3,600,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,15.873015873015872
2020,01,009242,132,11,220901,7,2,1,1,3,4,1,1,1,1,1,4,207,2,1,2,3,2,2,4,1,2,2,3,1,1,2,3,2,1,2,2,3,2,3,34.92063492063492
2020,01,009242,132,11,220901,7,2,1,1,3,4,1,1,1,1,1,6,207,2,1,2,3,2,2,4,1,2,2,3,1,1,2,3,2,1,2,2,3,2,3,34.92063492063492
2020,01,009242,132,11,220901,7,2,1,1,3,4,1,1,1,1,1,5,207,2,1,2,3,2,2,4,1,2,2,3,1,1,2,3,2,1,2,2,3,2,3,34.92063492063492
2020,01,009242,132,11,220901,7,2,1,1,3,4,1,1,1,1,1,3,207,2,1,2,3,2,2,4,1,2,2,3,1,1,2,3,2,1,2,2,3,2,3,34.92063492063492
2020,01,009247,033,11,220909,7,2,1,1,5,4,1,1,1,1,1,8,656,3,3,3,2,2,2,3,1,2,3,3,1,1,2,2,4,2,2,2,2,2,2,41.269841269841265
2020,01,009247,033,11,220909,7,2,1,1,5,4,1,1,1,1,1,6,656,3,3,3,2,2,2,3,1,2,3,3,1,1,2,2,4,2,2,2,2,2,2,41.269841269841265
2020,01,009247,033,11,220909,7,2,1,1,5,4,1,1,1,1,1,3,656,3,3,3,2,2,2,3,1,2,3,3,1,1,2,2,4,2,2,2,2,2,2,41.269841269841265
2020,01,009247,033,11,220909,7,2,1,1,5,4,1,1,1,1,1,5,656,3,3,3,2,2,2,3,1,2,3,3,1,1,2,2,4,2,2,2,2,2,2,41.269841269841265
2020,01,009247,078,11,220909,7,2,1,1,5,4,1,1,1,1,1,8,118,1,2,4,2,1,4,4,2,2,2,2,1,1,3,2,4,1,3,2,3,3,2,44.44444444444444
2020,01,009247,078,11,220909,7,2,1,1,5,4,1,1,1,1,1,6,118,1,2,4,2,1,4,4,2,2,2,2,1,1,3,2,4,1,3,2,3,3,2,44.44444444444444
2020,01,009247,078,11,220909,7,2,1,1,5,4,1,1,1,1,1,10,118,1,2,4,2,1,4,4,2,2,2,2,1,1,3,2,4,1,3,2,3,3,2,44.44444444444444
2020,01,009247,078,11,220909,7,2,1,1,5,4,1,1,1,1,1,6,118,1,2,4,2,1,4,4,2,2,2,2,1,1,3,2,4,1,3,2,3,3,2,44.44444444444444
2020,01,009247,078,11,220909,7,2,1,1,5,4,1,1,1,1,1,6,118,1,2,4,2,1,4,4,2,2,2,2,1,1,3,2,4,1,3,2,3,3,2,44.44444444444444
2020,01,009247,136,11,220909,7,2,1,1,5,4,1,1,1,1,1,10,734,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31.746031746031743
2020,01,009247,136,11,220909,7,2,1,1,5,4,1,1,1,1,1,8,734,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31.746031746031743
2020,01,009247,136,11,220909,7,2,1,1,5,4,1,1,1,1,1,9,734,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31.746031746031743
2020,01,009247,136,11,220909,7,2,1,1,5,4,1,1,1,1,1,5,734,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31.746031746031743
2020,01,009249,015,11,220909,7,2,1,3,5,4,3,1,7,1,0,3,88,2,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,4,4,3,82.53968253968253
2020,01,009249,015,11,220909,7,2,1,3,5,4,3,1,7,1,0,3,47,2,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,4,4,3,82.53968253968253
2020,01,009249,015,11,220909,7,2,1,3,5,4,3,1,7,1,0,3,88,2,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,4,4,3,82.53968253968253
2020,01,009249,015,11,220909,7,2,1,3,5,4,3,1,7,1,0,3,47,2,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,4,4,3,82.53968253968253
2020,01,009249,015,11,220909,7,2,1,3,5,4,3,1,7,1,0,6,88,2,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,4,4,3,82.53968253968253
2020,01,009249,015,11,220909,7,2,1,3,5,4,3,1,7,1,0,6,47,2,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,4,4,3,82.53968253968253
2020,01,009249,015,11,220909,7,2,1,3,5,4,3,1,7,1,0,5,88,2,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,4,4,3,82.53968253968253
2020,01,009249,015,11,220909,7,2,1,3,5,4,3,1,7,1,0,5,47,2,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,4,4,3,82.53968253968253
2020,01,009261,012,11,220603,7,5,1,1,5,4,1,1,1,1,1,4,106,1,2,2,2,3,1,2,2,1,3,3,2,3,3,3,3,4,4,4,2,4,2,52.38095238095239
2020,01,009261,012,11,220603,7,5,1,1,5,4,1,1,1,1,1,4,106,1,2,2,2,3,1,2,2,1,3,3,2,3,3,3,3,4,4,4,2,4,2,52.38095238095239
2020,01,009261,012,11,220603,7,5,1,1,5,4,1,1,1,1,1,5,106,1,2,2,2,3,1,2,2,1,3,3,2,3,3,3,3,4,4,4,2,4,2,52.38095238095239
2020,01,009261,012,11,220603,7,5,1,1,5,4,1,1,1,1,1,3,106,1,2,2,2,3,1,2,2,1,3,3,2,3,3,3,3,4,4,4,2,4,2,52.38095238095239
2020,01,009261,177,11,220603,7,5,1,7,6,4,1,1,4,1,0,4,80,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3.1746031746031744
2020,01,009271,009,11,220205,7,5,1,5,6,4,1,2,3,1,0,8,323,2,2,2,3,2,4,4,2,4,4,4,2,1,2,4,2,2,4,4,2,2,3,58.730158730158735
2020,01,009271,009,11,220205,7,5,1,5,6,4,1,2,3,1,0,6,323,2,2,2,3,2,4,4,2,4,4,4,2,1,2,4,2,2,4,4,2,2,3,58.730158730158735
2020,01,009271,009,11,220205,7,5,1,5,6,4,1,2,3,1,0,2,323,2,2,2,3,2,4,4,2,4,4,4,2,1,2,4,2,2,4,4,2,2,3,58.730158730158735
2020,01,009271,009,11,220205,7,5,1,5,6,4,1,2,3,1,0,3,323,2,2,2,3,2,4,4,2,4,4,4,2,1,2,4,2,2,4,4,2,2,3,58.730158730158735
2020,01,009271,023,11,220205,7,5,1,5,6,7,1,1,5,0,0,6,34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,023,11,220205,7,5,1,5,6,7,1,1,5,0,0,4,34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,023,11,220205,7,5,1,5,6,7,1,1,5,0,0,3,34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,023,11,220205,7,5,1,5,6,7,1,1,5,0,0,2,34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,049,11,220205,7,5,1,7,6,4,1,2,5,1,0,5,207,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,049,11,220205,7,5,1,7,6,4,1,2,5,1,0,3,207,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,049,11,220205,7,5,1,7,6,4,1,2,5,1,0,6,207,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,049,11,220205,7,5,1,7,6,4,1,2,5,1,0,5,207,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,049,11,220205,7,5,1,7,6,4,1,2,5,1,0,5,207,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,049,11,220205,7,5,1,7,6,4,1,2,5,1,0,3,207,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,049,11,220205,7,5,1,7,6,4,1,2,5,1,0,3,207,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,049,11,220205,7,5,1,7,6,4,1,2,5,1,0,3,207,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,33.33333333333333
2020,01,009271,086,11,220205,7,5,1,1,5,4,1,1,5,1,0,3,60,2,2,2,3,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,1,1,3,34.92063492063492
2020,01,009271,086,11,220205,7,5,1,1,5,4,1,1,5,1,0,5,60,2,2,2,3,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,1,1,3,34.92063492063492
2020,01,009271,086,11,220205,7,5,1,1,5,4,1,1,5,1,0,3,60,2,2,2,3,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,1,1,3,34.92063492063492
2020,01,009296,085,11,221002,7,7,1,7,5,4,1,1,4,1,0,6,41,2,2,3,1,1,3,4,2,3,2,3,1,2,2,3,1,1,1,2,2,1,3,33.33333333333333
2020,01,009296,085,11,221002,7,7,1,7,5,4,1,1,4,1,0,7,41,2,2,3,1,1,3,4,2,3,2,3,1,2,2,3,1,1,1,2,2,1,3,33.33333333333333
2020,01,009296,088,11,221002,7,7,1,1,5,4,1,1,4,1,0,5,254,3,3,3,4,3,1,2,3,1,2,2,1,1,2,2,2,1,1,2,3,3,3,38.095238095238095
2020,01,009296,088,11,221002,7,7,1,1,5,4,1,1,4,1,0,9,254,3,3,3,4,3,1,2,3,1,2,2,1,1,2,2,2,1,1,2,3,3,3,38.095238095238095
2020,01,009296,088,11,221002,7,7,1,1,5,4,1,1,4,1,0,2,254,3,3,3,4,3,1,2,3,1,2,2,1,1,2,2,2,1,1,2,3,3,3,38.095238095238095
2020,01,009296,090,11,221002,7,7,1,7,4,4,1,1,4,1,1,3,812,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,3.1746031746031744
2020,01,009306,056,11,220708,7,7,1,1,6,4,1,2,5,1,0,3,229,2,3,4,2,3,4,4,3,4,3,2,2,1,4,3,4,4,3,4,4,4,2,73.01587301587301
2020,01,009306,056,11,220708,7,7,1,1,6,4,1,2,5,1,0,3,229,2,3,4,2,3,4,4,3,4,3,2,2,1,4,3,4,4,3,4,4,4,2,73.01587301587301
2020,01,009306,056,11,220708,7,7,1,1,6,4,1,2,5,1,0,5,229,2,3,4,2,3,4,4,3,4,3,2,2,1,4,3,4,4,3,4,4,4,2,73.01587301587301
2020,01,009306,056,11,220708,7,7,1,1,6,4,1,2,5,1,0,4,229,2,3,4,2,3,4,4,3,4,3,2,2,1,4,3,4,4,3,4,4,4,2,73.01587301587301
2020,01,009306,056,11,220708,7,7,1,1,6,4,1,2,5,1,0,3,229,2,3,4,2,3,4,4,3,4,3,2,2,1,4,3,4,4,3,4,4,4,2,73.01587301587301
2020,01,009306,056,11,220708,7,7,1,1,6,4,1,2,5,1,0,3,229,2,3,4,2,3,4,4,3,4,3,2,2,1,4,3,4,4,3,4,4,4,2,73.01587301587301
2020,01,009315,084,11,230102,3,2,1,1,5,1,1,1,1,1,1,6,174,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,4.761904761904762
2020,01,009315,084,11,230102,3,2,1,1,5,1,1,1,1,1,1,9,174,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,4.761904761904762
2020,01,009315,102,11,230102,3,2,1,1,5,1,1,1,1,1,0,4,851,1,3,2,1,1,2,3,1,1,3,4,4,3,2,2,1,4,4,4,4,2,2,49.2063492063492
2020,01,009315,102,11,230102,3,2,1,1,5,1,1,1,1,1,0,1,851,1,3,2,1,1,2,3,1,1,3,4,4,3,2,2,1,4,4,4,4,2,2,49.2063492063492
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,5,480,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,5,2200,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,5,1250,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,10,480,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,10,2200,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,10,1250,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,6,480,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,6,2200,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,6,1250,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,3,480,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,3,2200,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,3,1250,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,3,480,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,3,2200,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009325,052,11,230104,3,2,1,1,5,4,1,1,1,1,0,3,1250,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,7.936507936507936
2020,01,009340,010,11,230108,3,2,1,1,5,4,1,1,1,1,0,3,190,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,23.809523809523807
2020,01,009340,010,11,230108,3,2,1,1,5,4,1,1,1,1,0,6,190,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,23.809523809523807
2020,01,009340,049,11,230108,3,2,1,1,5,1,1,1,1,1,0,5,684,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,19.047619047619047
2020,01,009340,049,11,230108,3,2,1,1,5,1,1,1,1,1,0,6,684,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,19.047619047619047
2020,01,009340,049,11,230108,3,2,1,1,5,1,1,1,1,1,0,5,684,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,19.047619047619047
2020,01,009340,049,11,230108,3,2,1,1,5,1,1,1,1,1,0,3,684,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,19.047619047619047
2020,01,009340,061,11,230108,3,2,1,3,5,4,1,1,1,1,1,8,1000,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,4,2,3,2,2,2,3,39.682539682539684
2020,01,009340,061,11,230108,3,2,1,3,5,4,1,1,1,1,1,8,1000,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,4,2,3,2,2,2,3,39.682539682539684
2020,01,009340,061,11,230108,3,2,1,3,5,4,1,1,1,1,1,9,1000,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,4,2,3,2,2,2,3,39.682539682539684
2020,01,009340,061,11,230108,3,2,1,3,5,4,1,1,1,1,1,5,1000,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,4,2,3,2,2,2,3,39.682539682539684
2020,01,009340,061,11,230108,3,2,1,3,5,4,1,1,1,1,1,3,1000,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,4,2,3,2,2,2,3,39.682539682539684
2020,01,009340,061,11,230108,3,2,1,3,5,4,1,1,1,1,1,6,1000,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,4,2,3,2,2,2,3,39.682539682539684
2020,01,009346,047,11,230101,3,2,1,1,2,1,1,1,1,1,1,6,1220,2,2,2,2,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,28.57142857142857
